,color,clarity,carat,cut,depth,table,price,x,y,z
42021,4,2,0.52,Very Good,62.6,58.0,1267,5.11,5.14,3.20825
42022,4,2,0.52,Very Good,63.7,58.0,1267,5.11,5.13,3.26144
42023,3,2,0.52,Very Good,59.4,60.0,1267,5.23,5.28,3.1214700000000004
42024,3,2,0.52,Very Good,60.0,57.0,1267,5.25,5.29,3.162
42025,3,2,0.53,Very Good,62.5,55.0,1267,5.12,5.24,3.2375
42026,5,6,0.38,Ideal,61.9,56.0,1267,4.64,4.67,2.8814449999999994
42027,5,6,0.38,Ideal,62.4,56.0,1267,4.64,4.67,2.9047199999999997
42028,5,6,0.38,Ideal,62.6,56.0,1267,4.6,4.64,2.8921199999999994
42029,5,6,0.38,Premium,61.9,58.0,1267,4.62,4.66,2.87216
42030,5,3,0.46,Good,60.9,62.0,1267,4.93,4.96,3.011505
42031,4,2,0.53,Good,63.8,56.0,1268,5.13,5.16,3.28251
42032,4,2,0.53,Ideal,62.4,57.0,1268,5.18,5.21,3.24168
42033,3,2,0.53,Good,63.8,56.0,1268,5.14,5.18,3.29208
42034,4,2,0.53,Good,63.8,58.0,1268,5.12,5.17,3.28251
42035,3,2,0.53,Premium,61.3,58.0,1268,5.16,5.21,3.178405
42036,4,2,0.53,Very Good,62.9,57.0,1268,5.15,5.18,3.248785
42037,1,3,0.51,Ideal,60.5,58.0,1268,5.15,5.2,3.1308750000000005
42038,2,2,0.54,Ideal,61.1,56.0,1268,5.25,5.27,3.2138599999999995
42039,2,2,0.53,Ideal,61.0,56.0,1268,5.23,5.26,3.19945
42040,2,2,0.53,Ideal,60.8,56.0,1268,5.27,5.29,3.2102399999999993
42041,2,2,0.53,Ideal,61.3,55.0,1268,5.23,5.27,3.21825
42042,4,4,0.48,Good,61.5,60.7,1268,4.99,5.05,3.0872999999999995
42043,6,1,0.51,Good,63.8,56.0,1268,5.09,5.07,3.24104
42044,6,1,0.51,Good,63.9,55.0,1268,5.1,5.04,3.23973
42045,5,1,0.51,Ideal,58.3,62.0,1268,5.2,5.19,3.028685
42046,2,3,0.51,Very Good,63.5,60.0,1268,5.04,5.01,3.190875
42047,5,1,0.55,Premium,59.7,58.0,1269,5.33,5.35,3.18798
42048,2,4,0.41,Ideal,61.1,56.0,1269,4.83,4.86,2.9602950000000003
42049,3,7,0.41,Ideal,61.5,57.0,1269,4.78,4.82,2.9520000000000004
42050,5,5,0.42,Good,64.1,57.0,1269,4.7,4.73,3.022315
42051,2,3,0.55,Premium,59.9,61.0,1270,5.31,5.28,3.171705
42052,0,4,0.57,Very Good,62.9,57.0,1270,5.25,5.28,3.3116850000000007
42053,2,2,0.55,Very Good,59.4,58.0,1270,5.36,5.38,3.1897800000000003
42054,6,6,0.38,Ideal,60.7,57.0,1270,4.69,4.74,2.862005
42055,6,3,0.47,Ideal,60.3,57.0,1270,5.02,5.07,3.0421349999999996
42056,4,1,0.61,Ideal,61.0,56.0,1270,5.48,5.53,3.3580500000000004
42057,2,2,0.56,Ideal,62.3,53.0,1270,5.28,5.31,3.2987849999999996
42058,2,2,0.55,Ideal,62.4,57.0,1270,5.23,5.28,3.2791200000000003
42059,2,2,0.56,Ideal,61.9,54.0,1270,5.3,5.33,3.2899849999999997
42060,2,4,0.48,Premium,60.7,61.0,1270,5.04,5.01,3.0501750000000003
42061,4,2,0.51,Very Good,63.7,55.0,1271,5.06,5.11,3.239145
42062,4,2,0.55,Very Good,63.6,57.0,1271,5.17,5.21,3.30084
42063,1,2,0.62,Ideal,61.9,54.0,1271,5.48,5.5,3.3983100000000004
42064,3,7,0.39,Very Good,63.5,56.0,1271,4.67,4.65,2.9591000000000003
42065,3,7,0.39,Premium,59.8,55.0,1271,4.84,4.77,2.8733899999999992
42066,5,1,0.62,Premium,60.7,58.0,1271,5.53,5.51,3.35064
42067,3,4,0.5,Fair,64.9,57.0,1271,4.98,4.94,3.219040000000001
42068,6,2,0.5,Ideal,62.7,57.0,1272,5.06,5.08,3.17889
42069,6,2,0.5,Premium,62.2,58.0,1272,5.08,5.12,3.1721999999999997
42070,4,3,0.5,Very Good,63.0,57.0,1272,5.02,5.1,3.1877999999999997
42071,6,1,0.55,Good,63.2,56.0,1272,5.21,5.24,3.3021999999999996
42072,6,1,0.55,Good,63.3,56.0,1272,5.21,5.24,3.3074249999999994
42073,6,1,0.55,Ideal,61.3,57.0,1272,5.23,5.28,3.221315
42074,4,1,0.6,Premium,59.5,61.0,1272,5.48,5.45,3.251675
42075,6,6,0.34,Ideal,61.2,57.0,1272,4.51,4.54,2.7693
42076,6,6,0.34,Ideal,61.8,54.0,1272,4.49,4.54,2.7902700000000005
42077,4,3,0.46,Very Good,59.6,58.2,1273,4.99,5.06,2.9949
42078,4,1,0.52,Very Good,57.9,61.0,1273,5.28,5.33,3.071595
42079,3,2,0.57,Very Good,60.4,58.0,1273,5.37,5.42,3.2585799999999994
42080,3,2,0.53,Ideal,63.0,54.0,1273,5.18,5.14,3.2508
42081,3,2,0.53,Premium,61.0,59.0,1273,5.25,5.21,3.1903
42082,3,2,0.53,Premium,61.3,58.0,1273,5.22,5.19,3.1906649999999996
42083,5,1,0.55,Ideal,61.8,55.0,1273,5.26,5.29,3.25995
42084,5,1,0.55,Premium,61.9,58.0,1273,5.24,5.2,3.2311800000000006
42085,2,7,0.42,Ideal,61.7,55.0,1273,4.84,4.82,2.9801100000000003
42086,2,7,0.42,Ideal,61.9,56.0,1273,4.81,4.79,2.9712
42087,5,5,0.42,Ideal,62.3,55.0,1273,4.81,4.76,2.981055
42088,5,5,0.42,Ideal,61.8,56.0,1273,4.8,4.78,2.96022
42089,5,5,0.42,Ideal,61.3,56.0,1273,4.85,4.81,2.9607900000000003
42090,5,1,0.55,Ideal,62.0,56.0,1273,5.27,5.22,3.2518999999999996
42091,5,0,0.7,Fair,66.1,58.0,1273,5.61,5.51,3.67516
42092,2,2,0.64,Premium,60.0,59.0,1274,5.63,5.57,3.36
42093,2,6,0.45,Very Good,62.3,57.0,1274,4.9,4.93,3.062045
42094,1,5,0.51,Ideal,61.6,54.0,1274,5.15,5.18,3.18164
42095,5,5,0.44,Premium,60.0,59.0,1274,4.95,4.99,2.9820000000000007
42096,5,5,0.44,Ideal,61.9,56.0,1274,4.88,4.91,3.030005
42097,5,5,0.44,Ideal,61.8,56.0,1274,4.88,4.93,3.03129
42098,5,5,0.44,Very Good,60.7,57.0,1274,4.9,4.92,2.98037
42099,5,5,0.44,Ideal,60.9,57.0,1274,4.9,4.95,2.9993250000000007
42100,4,2,0.51,Premium,61.3,57.0,1274,5.19,5.08,3.1477549999999996
42101,4,2,0.51,Ideal,62.8,57.0,1274,5.09,5.07,3.19024
42102,4,2,0.51,Good,64.1,58.0,1274,5.03,5.02,3.221025
42103,4,2,0.51,Good,64.0,57.0,1274,5.06,5.01,3.2224
42104,2,0,0.85,Fair,71.2,54.0,1274,5.77,5.65,4.06552
42105,5,2,0.52,Very Good,58.8,59.0,1276,5.27,5.34,3.11934
42106,3,7,0.41,Ideal,62.1,57.0,1276,4.76,4.77,2.959065
42107,3,1,0.58,Ideal,61.5,55.0,1276,5.38,5.42,3.321
42108,0,2,0.65,Ideal,61.4,55.0,1276,5.58,5.62,3.4383999999999997
42109,4,7,0.34,Ideal,61.7,55.0,1276,4.49,4.52,2.779585
42110,4,7,0.34,Ideal,61.9,55.0,1276,4.49,4.52,2.7885949999999995
42111,4,7,0.34,Ideal,61.7,55.0,1276,4.49,4.52,2.779585
42112,4,7,0.34,Ideal,61.4,57.0,1276,4.49,4.5,2.7599299999999998
42113,1,3,0.51,Ideal,62.1,55.0,1277,5.1,5.13,3.176415
42114,5,1,0.54,Very Good,62.4,57.7,1278,5.19,5.2,3.24168
42115,5,6,0.4,Ideal,60.8,57.0,1278,4.79,4.82,2.9214399999999996
42116,5,2,0.52,Very Good,63.3,57.0,1279,5.11,5.13,3.24096
42117,5,2,0.5,Good,63.5,61.0,1279,4.98,5.03,3.1781750000000004
42118,5,2,0.5,Very Good,63.0,61.0,1279,5.03,5.07,3.1815
42119,4,3,0.5,Fair,55.8,60.0,1279,5.31,5.27,2.9518199999999997
42120,4,3,0.5,Good,57.8,63.0,1279,5.2,5.15,2.99115
42121,6,6,0.4,Ideal,62.8,57.0,1279,4.65,4.68,2.92962
42122,1,3,0.58,Ideal,62.0,54.0,1279,5.35,5.39,3.3293999999999992
42123,2,3,0.5,Ideal,62.3,54.0,1279,5.11,5.13,3.18976
42124,4,1,0.56,Ideal,61.4,57.0,1279,5.3,5.33,3.2634099999999995
42125,6,1,0.5,Premium,62.2,58.0,1279,5.14,5.08,3.17842
42126,5,6,0.41,Ideal,61.4,57.0,1279,4.8,4.77,2.9379899999999997
42127,4,3,0.48,Ideal,62.4,54.0,1279,5.03,5.03,3.13872
42128,4,3,0.48,Premium,61.3,60.0,1279,5.01,4.97,3.05887
42129,4,1,0.58,Ideal,61.8,56.0,1279,5.42,5.39,3.3402899999999995
42130,1,3,0.53,Ideal,60.3,60.0,1279,5.25,5.22,3.1567049999999997
42131,4,1,0.53,Ideal,63.0,54.0,1279,5.24,5.19,3.28545
42132,6,2,0.5,Premium,62.5,58.0,1279,5.06,4.98,3.1375
42133,6,2,0.5,Premium,61.3,60.0,1279,5.15,5.1,3.1416249999999994
42134,6,1,0.5,Premium,62.1,57.0,1279,5.12,5.09,3.170205
42135,4,1,0.57,Good,61.9,57.7,1280,5.32,5.34,3.2992700000000004
42136,3,7,0.43,Ideal,61.6,57.0,1280,4.81,4.84,2.9721999999999995
42137,0,3,0.56,Ideal,61.9,57.0,1280,5.29,5.31,3.2807
42138,1,5,0.5,Good,64.8,56.0,1280,4.92,4.99,3.21084
42139,4,2,0.52,Premium,61.5,60.0,1280,5.16,5.15,3.170325
42140,3,1,0.55,Premium,61.8,56.0,1280,5.28,5.23,3.24759
42141,3,4,0.5,Fair,67.0,61.0,1280,4.97,4.91,3.3097999999999996
42142,3,2,0.52,Premium,60.7,59.0,1280,5.22,5.19,3.159435
42143,5,2,0.5,Very Good,60.7,59.0,1281,5.09,5.13,3.1017699999999997
42144,1,3,0.55,Ideal,61.6,55.0,1281,5.27,5.29,3.25248
42145,3,2,0.51,Ideal,61.6,56.0,1281,5.19,5.14,3.18164
42146,3,2,0.51,Premium,60.9,58.0,1281,5.21,5.14,3.151575
42147,1,4,0.52,Very Good,61.4,57.0,1282,5.17,5.19,3.1805199999999996
42148,4,2,0.5,Premium,59.6,60.0,1282,5.12,5.15,3.06046
42149,4,2,0.5,Ideal,62.7,57.0,1282,5.06,5.09,3.182025
42150,4,2,0.5,Ideal,59.9,56.0,1282,5.09,5.36,3.1297749999999995
42151,1,4,0.5,Ideal,62.2,55.0,1282,5.07,5.11,3.1659800000000002
42152,5,2,0.53,Good,62.6,64.0,1282,5.13,5.22,3.23955
42153,2,4,0.53,Good,57.6,64.0,1282,5.41,5.36,3.10176
42154,5,4,0.45,Premium,60.8,60.0,1282,4.94,4.9,2.99136
42155,2,2,0.59,Very Good,62.8,56.0,1283,5.35,5.38,3.3692200000000003
42156,4,2,0.53,Very Good,59.2,59.0,1284,5.31,5.34,3.1523999999999996
42157,5,2,0.51,Very Good,61.4,58.0,1284,5.09,5.14,3.1406099999999997
42158,5,2,0.51,Very Good,59.4,57.0,1284,5.2,5.24,3.1006800000000005
42159,5,2,0.51,Very Good,62.9,55.0,1284,5.06,5.12,3.20161
42160,4,7,0.38,Very Good,60.2,58.0,1284,4.73,4.7,2.8384300000000002
42161,3,2,0.51,Ideal,63.2,58.0,1284,5.05,5.08,3.20108
42162,3,2,0.53,Ideal,61.0,56.0,1284,5.23,5.26,3.19945
42163,4,2,0.53,Ideal,61.6,54.0,1284,5.23,5.25,3.2278400000000005
42164,5,2,0.51,Ideal,61.2,57.0,1284,5.14,5.16,3.1518000000000006
42165,6,2,0.52,Premium,62.0,60.0,1284,5.18,5.11,3.1898999999999997
42166,4,2,0.5,Ideal,59.9,57.0,1286,5.19,5.16,3.099825
42167,6,4,0.41,Premium,59.3,58.0,1286,4.87,4.85,2.88198
42168,5,1,0.59,Very Good,63.8,57.0,1286,5.31,5.34,3.3973499999999994
42169,3,7,0.43,Very Good,62.7,58.0,1286,4.8,4.84,3.0221400000000007
42170,1,4,0.53,Premium,62.3,58.0,1286,5.18,5.26,3.2520599999999997
42171,1,4,0.53,Very Good,61.6,56.7,1286,5.18,5.21,3.20012
42172,4,2,0.5,Ideal,62.7,56.0,1286,5.12,5.05,3.188295
42173,4,1,0.56,Premium,60.4,60.0,1286,5.35,5.32,3.22234
42174,4,1,0.51,Ideal,61.4,56.0,1286,5.14,5.18,3.16824
42175,5,1,0.59,Ideal,62.2,55.0,1286,5.38,5.4,3.3525800000000006
42176,4,2,0.5,Ideal,61.0,56.0,1286,5.15,5.17,3.1475999999999997
42177,3,7,0.43,Ideal,61.7,57.0,1286,4.83,4.86,2.9893650000000007
42178,3,2,0.5,Good,63.9,57.0,1286,5.06,5.02,3.2205599999999994
42179,3,2,0.5,Premium,62.2,60.0,1286,5.07,5.03,3.1411000000000007
42180,3,2,0.5,Premium,62.9,59.0,1286,5.09,5.06,3.1921749999999998
42181,3,2,0.5,Premium,62.6,56.0,1286,5.1,5.06,3.1800800000000002
42182,2,2,0.56,Very Good,63.2,57.0,1286,5.27,5.23,3.318
42183,2,2,0.56,Premium,61.3,60.0,1286,5.28,5.23,3.221315
42184,3,2,0.5,Good,63.6,55.0,1286,5.06,5.03,3.2086200000000002
42185,3,2,0.5,Ideal,62.1,56.0,1286,5.09,5.05,3.1484700000000005
42186,3,2,0.5,Very Good,60.0,63.0,1286,5.1,5.06,3.048
42187,3,2,0.5,Good,62.5,64.0,1286,4.99,4.93,3.1
42188,3,2,0.5,Premium,62.8,61.0,1286,5.01,4.99,3.14
42189,4,2,0.5,Premium,62.7,61.0,1286,5.07,5.01,3.1600800000000002
42190,4,2,0.5,Premium,61.0,60.0,1286,5.11,5.08,3.10795
42191,5,2,0.53,Fair,56.2,64.0,1286,5.43,5.41,3.0460399999999996
42192,4,2,0.5,Premium,59.1,58.0,1286,5.23,5.19,3.0791100000000005
42193,5,1,0.5,Premium,60.3,60.0,1286,5.11,5.07,3.0692699999999995
42194,3,2,0.6,Premium,60.8,58.0,1286,5.44,5.39,3.2923199999999997
42195,0,3,0.59,Very Good,61.9,58.0,1287,5.35,5.38,3.320935
42196,3,3,0.58,Good,63.2,58.0,1287,5.36,5.28,3.3622400000000003
42197,5,2,0.58,Good,59.3,64.0,1287,5.48,5.42,3.23185
42198,3,2,0.56,Ideal,63.0,55.0,1287,5.26,5.22,3.3012
42199,3,2,0.56,Premium,61.1,61.0,1287,5.31,5.29,3.2382999999999997
42200,3,1,0.54,Ideal,62.7,56.0,1287,5.23,5.2,3.269805
42201,3,2,0.51,Ideal,61.7,58.0,1287,5.12,5.15,3.168295
42202,4,6,0.4,Good,59.2,64.0,1287,4.8,4.83,2.85048
42203,1,5,0.52,Very Good,61.9,56.0,1289,5.16,5.18,3.2002299999999995
42204,5,2,0.5,Very Good,63.4,55.0,1289,5.02,5.1,3.2080399999999996
42205,2,3,0.52,Good,63.7,54.0,1289,5.09,5.12,3.251885
42206,6,1,0.52,Very Good,61.7,56.0,1289,5.14,5.17,3.1806349999999997
42207,2,3,0.52,Very Good,62.0,57.0,1289,5.08,5.12,3.162
42208,2,3,0.52,Good,63.6,57.0,1289,5.05,5.1,3.2277
42209,6,1,0.52,Very Good,62.9,56.0,1289,5.14,5.17,3.2424949999999995
42210,6,1,0.52,Ideal,62.5,56.0,1289,5.08,5.12,3.1875
42211,6,1,0.52,Very Good,62.4,59.0,1289,5.05,5.15,3.1823999999999995
42212,2,3,0.52,Good,63.5,58.0,1289,5.11,5.12,3.248025
42213,6,5,0.38,Ideal,61.2,57.0,1289,4.66,4.68,2.8580400000000004
42214,6,5,0.38,Ideal,60.7,55.0,1289,4.69,4.71,2.8529
42215,3,7,0.42,Ideal,61.5,56.0,1289,4.84,4.85,2.979675
42216,3,7,0.42,Ideal,61.9,53.0,1289,4.83,4.87,3.00215
42217,3,7,0.42,Ideal,62.6,53.0,1289,4.79,4.82,3.00793
42218,3,7,0.42,Ideal,62.3,54.0,1289,4.82,4.85,3.012205
42219,3,7,0.42,Ideal,62.0,53.0,1289,4.83,4.85,3.0008
42220,3,7,0.42,Ideal,62.2,54.0,1289,4.81,4.84,3.0011499999999995
42221,5,7,0.33,Ideal,62.1,55.0,1289,4.43,4.46,2.7603450000000005
42222,6,5,0.39,Ideal,61.8,57.0,1290,4.71,4.67,2.8984199999999993
42223,4,6,0.39,Premium,59.7,58.0,1290,4.75,4.73,2.82978
42224,5,1,0.52,Ideal,62.9,56.0,1290,5.12,5.08,3.2078999999999995
42225,4,6,0.39,Premium,62.7,57.0,1290,4.68,4.64,2.9218200000000003
42226,6,5,0.39,Premium,62.9,58.0,1290,4.66,4.62,2.9185600000000007
42227,6,5,0.39,Premium,63.0,57.0,1290,4.69,4.65,2.9421
42228,6,5,0.39,Premium,61.1,60.0,1290,4.7,4.66,2.8594799999999996
42229,4,7,0.39,Premium,58.0,61.0,1290,4.83,4.79,2.7898
42230,5,1,0.62,Premium,58.6,58.0,1291,5.58,5.52,3.2523
42231,5,5,0.43,Very Good,59.3,59.0,1291,4.95,4.97,2.94128
42232,4,2,0.53,Very Good,60.9,56.0,1291,5.21,5.23,3.17898
42233,6,3,0.46,Ideal,61.8,56.0,1291,4.93,4.97,3.0590999999999995
42234,5,4,0.4,Ideal,61.1,57.0,1291,4.75,4.78,2.9114150000000008
42235,2,2,0.54,Ideal,60.6,57.0,1291,5.28,5.32,3.2118000000000007
42236,2,1,0.64,Very Good,64.2,58.0,1292,5.43,5.48,3.50211
42237,4,2,0.54,Good,63.3,56.0,1292,5.21,5.24,3.3074249999999994
42238,3,2,0.54,Good,63.2,56.0,1292,5.16,5.19,3.2706000000000004
42239,3,2,0.54,Very Good,60.3,57.0,1292,5.24,5.4,3.20796
42240,3,2,0.54,Ideal,62.6,57.0,1292,5.18,5.21,3.2520700000000007
42241,2,1,0.59,Ideal,61.9,55.0,1292,5.37,5.39,3.3302199999999997
42242,6,1,0.52,Ideal,61.9,55.0,1292,5.16,5.18,3.2002299999999995
42243,6,1,0.52,Ideal,61.2,57.0,1292,5.2,5.22,3.1885200000000005
42244,6,1,0.52,Ideal,61.7,55.0,1292,5.17,5.2,3.199145
42245,2,2,0.57,Ideal,61.8,55.0,1292,5.31,5.37,3.30012
42246,2,2,0.57,Ideal,61.3,54.0,1292,5.34,5.39,3.288745
42247,2,2,0.57,Ideal,61.8,54.0,1292,5.35,5.37,3.3124799999999994
42248,2,2,0.57,Ideal,59.3,60.0,1292,5.44,5.48,3.2377800000000003
42249,4,7,0.4,Ideal,62.3,57.0,1292,4.69,4.71,2.9281
42250,6,6,0.37,Ideal,62.0,56.0,1292,4.6,4.59,2.8489
42251,5,2,0.5,Very Good,59.4,60.0,1293,5.14,5.16,3.0591000000000004
42252,5,2,0.5,Very Good,63.7,58.0,1293,5.02,5.06,3.2104799999999996
42253,5,4,0.47,Good,65.4,56.0,1293,4.85,4.9,3.1882500000000005
42254,5,2,0.5,Good,62.5,59.0,1293,5.04,5.07,3.159375
42255,6,1,0.52,Good,63.7,55.0,1293,5.11,5.1,3.251885
42256,2,3,0.56,Fair,52.7,70.0,1293,5.71,5.57,2.9722800000000005
42257,5,4,0.46,Premium,62.0,58.0,1294,4.95,4.98,3.0783
42258,1,3,0.59,Good,63.4,56.0,1294,5.33,5.37,3.3919
42259,5,3,0.47,Good,58.4,60.3,1294,5.08,5.17,2.9930000000000003
42260,4,4,0.49,Good,58.5,61.5,1294,5.18,5.21,3.0390750000000004
42261,4,4,0.49,Good,59.2,60.9,1294,5.08,5.18,3.03696
42262,4,6,0.32,Premium,60.7,58.0,1294,4.43,4.4,2.6799049999999998
42263,3,6,0.44,Premium,60.9,59.0,1294,4.96,4.9,3.0023699999999995
42264,3,6,0.44,Ideal,61.8,55.0,1294,4.91,4.86,3.0189299999999997
42265,3,6,0.44,Ideal,61.6,56.0,1294,4.9,4.88,3.0122400000000003
42266,6,4,0.44,Ideal,62.3,55.0,1294,4.88,4.84,3.0277799999999995
42267,6,4,0.44,Ideal,62.3,55.0,1294,4.88,4.85,3.0308949999999997
42268,4,3,0.48,Premium,58.7,58.0,1294,5.22,5.17,3.049465
42269,4,3,0.48,Premium,60.1,59.0,1294,5.12,5.1,3.07111
42270,5,5,0.23,Very Good,63.0,58.0,505,3.95,3.99,2.5011
42271,5,5,0.23,Very Good,61.9,57.0,505,3.91,3.94,2.429575
42272,5,5,0.23,Very Good,62.5,55.0,505,3.94,3.96,2.46875
42273,5,5,0.23,Very Good,59.3,60.0,505,4.0,4.1,2.40165
42274,5,5,0.23,Very Good,59.4,61.0,505,4.01,4.04,2.39085
42275,5,5,0.23,Very Good,61.6,60.0,505,3.97,3.99,2.4516800000000005
42276,6,5,0.23,Very Good,61.9,60.0,505,3.9,3.95,2.429575
42277,4,6,0.23,Very Good,63.2,58.0,505,3.89,3.93,2.4711200000000004
42278,3,2,0.32,Very Good,62.2,57.0,505,4.36,4.39,2.72125
42279,4,6,0.23,Ideal,62.4,55.0,505,3.94,3.95,2.46168
42280,3,1,0.36,Ideal,61.4,54.0,505,4.59,4.66,2.8397499999999996
42281,3,1,0.36,Ideal,61.1,54.0,505,4.61,4.65,2.82893
42282,3,1,0.36,Ideal,62.3,54.0,505,4.57,4.61,2.8595699999999997
42283,3,1,0.36,Ideal,60.7,58.0,505,4.62,4.64,2.81041
42284,1,2,0.36,Ideal,61.3,55.0,505,4.6,4.64,2.83206
42285,1,2,0.36,Ideal,61.7,55.0,505,4.58,4.62,2.8382
42286,4,5,0.23,Good,62.8,61.0,505,3.92,3.95,2.47118
42287,5,5,0.25,Good,61.2,62.0,505,4.04,4.07,2.4816599999999998
42288,5,5,0.23,Good,62.2,60.0,505,3.9,3.94,2.43824
42289,2,3,0.32,Premium,61.9,58.0,505,4.37,4.39,2.71122
42290,2,3,0.32,Premium,61.0,60.0,505,4.35,4.41,2.6718
42291,1,4,0.32,Ideal,62.4,54.0,505,4.36,4.39,2.73
42292,2,2,0.36,Very Good,63.0,55.0,505,4.51,4.54,2.8507500000000006
42293,1,4,0.32,Very Good,62.6,58.0,505,4.38,4.4,2.7481400000000002
42294,5,1,0.36,Good,63.7,54.0,505,4.52,4.55,2.888795
42295,2,3,0.32,Very Good,63.0,57.0,505,4.33,4.37,2.7404999999999995
42296,2,2,0.36,Ideal,61.5,57.0,505,4.57,4.6,2.8197750000000004
42297,2,3,0.32,Ideal,62.0,55.0,505,4.38,4.4,2.7218000000000004
42298,2,3,0.32,Premium,61.4,60.0,505,4.39,4.41,2.7016000000000004
42299,2,3,0.32,Very Good,62.7,54.0,505,4.39,4.41,2.7588000000000004
42300,5,1,0.51,Premium,59.5,60.0,1294,5.25,5.17,3.09995
42301,6,4,0.44,Ideal,61.1,56.0,1294,4.95,4.91,3.01223
42302,6,4,0.44,Ideal,61.3,56.0,1294,4.92,4.87,3.000635
42303,6,4,0.44,Ideal,61.6,56.0,1294,4.92,4.85,3.00916
42304,4,2,0.5,Very Good,61.4,57.0,1295,5.08,5.12,3.1313999999999997
42305,6,1,0.55,Very Good,63.3,56.0,1295,5.22,5.24,3.3105900000000004
42306,6,5,0.41,Premium,62.5,58.0,1295,4.72,4.75,2.9593749999999996
42307,4,6,0.41,Ideal,62.1,57.0,1295,4.75,4.79,2.96217
42308,4,6,0.41,Ideal,62.3,55.0,1295,4.74,4.79,2.968595
42309,4,6,0.41,Ideal,61.8,55.0,1295,4.76,4.78,2.9478599999999995
42310,4,6,0.41,Ideal,62.3,57.0,1295,4.73,4.77,2.95925
42311,4,6,0.41,Ideal,60.3,56.0,1295,4.8,4.85,2.909474999999999
42312,4,6,0.41,Premium,61.3,59.0,1295,4.73,4.79,2.9178799999999994
42313,4,6,0.41,Premium,61.8,59.0,1295,4.74,4.77,2.9385899999999996
42314,4,6,0.41,Ideal,61.7,57.0,1295,4.77,4.8,2.952345
42315,6,5,0.41,Premium,61.8,58.0,1295,4.75,4.79,2.9478599999999995
42316,4,6,0.41,Ideal,60.7,56.0,1295,4.81,4.85,2.9318100000000005
42317,4,6,0.41,Very Good,62.1,56.0,1295,4.78,4.79,2.971485
42318,4,6,0.41,Ideal,62.3,53.0,1295,4.77,4.8,2.981055
42319,6,5,0.41,Ideal,62.3,57.0,1295,4.74,4.76,2.95925
42320,6,5,0.41,Ideal,62.1,56.0,1295,4.76,4.78,2.96217
42321,4,6,0.41,Ideal,62.0,55.0,1295,4.74,4.78,2.9512
42322,6,5,0.41,Very Good,61.2,62.0,1295,4.78,4.82,2.9376000000000007
42323,6,5,0.41,Ideal,62.3,55.0,1295,4.76,4.77,2.9685949999999997
42324,4,6,0.41,Ideal,61.9,56.0,1295,4.77,4.79,2.9588199999999993
42325,4,6,0.41,Very Good,58.9,58.0,1295,4.84,4.87,2.859595
42326,4,6,0.41,Ideal,60.9,56.0,1295,4.79,4.83,2.9292900000000004
42327,3,2,0.58,Good,63.5,56.0,1295,5.28,5.34,3.3718500000000007
42328,4,6,0.41,Ideal,61.8,57.0,1295,4.75,4.79,2.9478599999999995
42329,1,2,0.6,Ideal,60.7,58.0,1295,5.43,5.45,3.3020799999999997
42330,5,1,0.56,Ideal,61.9,55.0,1296,5.32,5.34,3.2992700000000004
42331,6,4,0.45,Premium,60.6,59.0,1297,4.96,4.98,3.0118200000000006
42332,3,6,0.45,Ideal,61.7,56.0,1297,4.93,4.96,3.0510650000000004
42333,3,6,0.45,Ideal,61.5,57.0,1297,4.91,4.95,3.03195
42334,0,4,0.62,Ideal,62.3,54.0,1297,5.46,5.49,3.4109249999999998
42335,1,4,0.55,Ideal,62.5,57.0,1297,5.19,5.25,3.2625000000000006
42336,5,1,0.56,Premium,62.6,59.0,1297,5.24,5.2,3.2677200000000006
42337,6,3,0.46,Ideal,62.4,56.0,1298,4.98,4.95,3.0981599999999996
42338,4,2,0.52,Very Good,61.9,58.0,1298,5.1,5.15,3.172375
42339,3,0,0.73,Very Good,62.5,58.0,1298,5.74,5.82,3.6125
42340,2,6,0.43,Ideal,61.5,56.0,1298,4.86,4.89,2.998125
42341,5,6,0.41,Good,64.1,55.0,1298,4.71,4.68,3.009495
42342,1,5,0.42,Ideal,61.2,57.0,1299,4.83,4.87,2.9682
42343,4,2,0.57,Ideal,61.6,56.0,1299,5.33,5.36,3.2925200000000006
42344,5,3,0.5,Good,64.1,58.0,1299,5.01,5.03,3.2178199999999992
42345,2,4,0.42,Ideal,61.0,57.0,1299,4.85,4.89,2.9706999999999995
42346,5,1,0.52,Ideal,61.9,56.0,1299,5.17,5.19,3.20642
42347,2,2,0.46,Ideal,61.2,56.0,1299,4.97,5.0,3.05082
42348,5,6,0.39,Premium,60.7,58.0,1300,4.69,4.73,2.8589700000000007
42349,3,7,0.39,Premium,59.0,60.0,1300,4.75,4.78,2.8113500000000005
42350,5,5,0.39,Ideal,61.6,56.0,1300,4.69,4.73,2.901360000000001
42351,5,5,0.39,Ideal,60.5,57.0,1300,4.72,4.74,2.86165
42352,1,3,0.59,Ideal,62.0,54.0,1300,5.4,5.43,3.3573000000000004
42353,5,7,0.32,Ideal,61.2,57.0,1300,4.4,4.43,2.7019800000000003
42354,5,7,0.38,Ideal,61.4,55.0,1300,4.68,4.7,2.8796599999999994
42355,1,4,0.51,Very Good,62.5,59.0,1301,5.1,5.14,3.1999999999999993
42356,1,4,0.51,Ideal,61.8,56.0,1301,5.1,5.13,3.1610699999999996
42357,4,1,0.59,Very Good,63.4,57.0,1301,5.32,5.28,3.3602000000000003
